drugbank_id,drug_name,dilirank_name,n_targets,dilirank,is_dili,Z,I_T,mu_T,pool_size,smiles,targets,target_list,logp,mw,hbd,hba,tpsa,rotatable,k,n_dili_hits,n_cyp_hits,n_tf_hits,n_transporter_hits,n_network_hits,network_fraction,dili_fraction,has_network_targets,has_transporter_targets,high_logp,ecnp_z,ecnp_eligible,y_pred_full
DB00398,Sorafenib,Regorafenib,8,vMost-DILI-concern,1,0.6095362294093732,0.3193662408931959,0.2557135296722532,628,CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F,"['BRAF', 'EGFR', 'RAF1', 'FLT4', 'KDR', 'FLT1', 'PDGFRB', 'FGFR1']","['BRAF', 'EGFR', 'RAF1', 'FLT4', 'KDR', 'FLT1', 'PDGFRB', 'FGFR1']",5.688800000000001,482.8210000000001,3.0,4.0,92.35,5.0,8,1,0,0,0,1,0.125,0.125,1,0,1,0.6095362294093732,1,0.998917
DB00408,Loxapine,Clozapine,3,vMost-DILI-concern,1,-0.002670790108699,0.0401407873989792,0.0405175684636718,244,CN1CCN(CC1)C2=NC3=C(C=CC(=C3)Cl)NC4=CC=CC=C42,"['ADRA1A', 'ADRA1B', 'ADRA2B']","['ADRA1A', 'ADRA1B', 'ADRA2B']",3.7227000000000023,326.8310000000001,1.0,4.0,30.869999999999997,0.0,3,0,0,0,0,0,0.0,0.0,0,0,1,-0.002670790108699,0,0.92578703
DB00412,Rosiglitazone,Rosiglitazone maleate,6,vLess-DILI-concern,1,0.6412102694473067,0.3734096555525367,0.2979720369473208,756,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3.C(=CC(=O)O)C(=O)O,"['PPARG', 'ACSL4', 'PPARA', 'PPARD', 'RXRA', 'RXRB']","['PPARG', 'ACSL4', 'PPARA', 'PPARD', 'RXRA', 'RXRB']",2.2027,473.5070000000001,3.0,8.0,146.13,9.0,6,1,0,2,0,2,0.3333333333333333,0.16666666666666666,1,0,0,0.6412102694473067,1,0.8980136
DB00421,Spironolactone,Spironolactone,5,vLess-DILI-concern,1,1.5604968919779756,0.2861370775919089,0.1363380404744565,518,CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,"['NR3C2', 'NR3C1', 'AR', 'ESR1', 'NR1I2']","['NR3C2', 'NR3C1', 'AR', 'ESR1', 'NR1I2']",4.852300000000005,416.5830000000003,0.0,5.0,60.44,1.0,5,1,0,1,0,1,0.2,0.2,1,0,1,1.5604968919779756,1,0.9919607
DB00441,Gemcitabine,Gemcitabine hydrochloride,3,vMost-DILI-concern,1,0.0070758181597418,0.045890017374223,0.0450463434286305,389,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F.Cl,"['RRM1', 'TYMS', 'CMPK1']","['RRM1', 'TYMS', 'CMPK1']",-0.8668000000000002,299.661,3.0,7.0,110.60000000000001,2.0,3,0,0,0,0,0,0.0,0.0,0,0,0,0.0070758181597418,0,0.98715186
DB00451,Levothyroxine,Levothyroxine sodium,3,vLess-DILI-concern,1,-0.4629229936251701,0.074815640256896,0.1138920538543762,432,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)[O-])N.[Na+],"['ITGAV', 'THRA', 'THRB']","['ITGAV', 'THRA', 'THRB']",0.22660000000000158,798.8539999999999,2.0,5.0,95.61,5.0,3,0,0,0,0,0,0.0,0.0,0,0,0,-0.4629229936251701,0,0.016093668
DB00457,Prazosin,Terazosin hydrochloride,4,vNo-DILI-concern,0,-0.0047320438086382,0.0533558614397954,0.0540234246182291,244,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC.O.O.Cl,"['ADRA1A', 'ADRA1B', 'ADRA2B', 'ADRA1A']","['ADRA1A', 'ADRA1B', 'ADRA2B', 'ADRA1A']",-0.1707999999999999,459.9310000000002,1.0,8.0,166.04000000000002,4.0,4,0,0,0,0,0,0.0,0.0,0,0,0,-0.0047320438086382,0,0.04992773
DB00458,Imipramine,Imipramine hydrochloride,4,vLess-DILI-concern,1,0.4850833558936469,0.1479379112518586,0.1083546594176449,510,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,"['ADRA1A', 'KCND3', 'ADRA1B', 'ORM2']","['ADRA1A', 'KCND3', 'ADRA1B', 'ORM2']",4.296800000000005,316.87600000000003,0.0,2.0,6.48,4.0,4,0,0,0,0,0,0.0,0.0,0,0,1,0.4850833558936469,0,0.64570934
DB00459,Acitretin,Acitretin,7,vMost-DILI-concern,1,1.1335697872883714,0.5155347073445242,0.4067577212274126,829,CC1=CC(=C(C(=C1C=CC(=CC=CC(=CC(=O)O)C)C)C)C)OC,"['RXRA', 'STAT3', 'RARA', 'RARB', 'RARG', 'RXRB', 'RBP1']","['RXRA', 'STAT3', 'RARA', 'RARB', 'RARG', 'RXRB', 'RBP1']",5.167060000000005,326.4360000000001,1.0,2.0,46.53,6.0,7,1,0,1,0,2,0.2857142857142857,0.14285714285714285,1,0,1,1.1335697872883714,1,0.9027545
DB00477,Chlorpromazine,Chlorpromazine hydrochloride,6,vLess-DILI-concern,1,0.3464995658457598,0.1595490475183849,0.1274981722261469,679,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.Cl,"['ADRA1A', 'ADRA1B', 'ADRA1A', 'SMPD1', 'ORM1', 'CALM1']","['ADRA1A', 'ADRA1B', 'ADRA1A', 'SMPD1', 'ORM1', 'CALM1']",5.316200000000004,355.334,0.0,3.0,6.48,4.0,6,0,0,0,0,0,0.0,0.0,0,0,1,0.3464995658457598,0,0.121548295
DB00480,Lenalidomide,Lenalidomide,3,vLess-DILI-concern,1,1.925502464328565,0.2772135461111117,0.1294591980794733,467,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,"['CRBN', 'CDH5', 'PTGS2']","['CRBN', 'CDH5', 'PTGS2']",0.029799999999999494,259.265,2.0,4.0,92.5,1.0,3,1,0,0,0,1,0.3333333333333333,0.3333333333333333,1,0,0,1.925502464328565,1,0.9981887
DB00482,Celecoxib,Celecoxib,5,vLess-DILI-concern,1,1.924041418404765,0.2843974984912348,0.1166394837353465,708,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,"['PTGS2', 'STAT3', 'NEU1', 'CA2', 'PDPK1']","['PTGS2', 'STAT3', 'NEU1', 'CA2', 'PDPK1']",3.5139200000000015,381.3790000000001,1.0,4.0,77.98,3.0,5,1,0,0,0,1,0.2,0.2,1,0,1,1.924041418404765,1,0.9089603
DB00491,Miglitol,Miglitol,3,vNo-DILI-concern,0,0.0578427534876657,0.0517557648342806,0.0467757287470387,276,C1C(C(C(C(N1CCO)CO)O)O)O,"['GAA', 'GANAB', 'GANC']","['GAA', 'GANAB', 'GANC']",-3.2620999999999976,207.226,5.0,6.0,104.39000000000001,3.0,3,0,0,0,0,0,0.0,0.0,0,0,0,0.0578427534876657,0,0.08116513
DB00515,Cisplatin,Cisplatin,3,vLess-DILI-concern,1,4.639880633260589,0.5420617565380372,0.246030140071263,326,N.N.Cl[Pt]Cl,"['A2M', 'TF', 'ATOX1']","['A2M', 'TF', 'ATOX1']",1.7004999999999997,300.04600000000005,2.0,2.0,70.0,0.0,3,1,0,0,0,1,0.3333333333333333,0.3333333333333333,1,0,0,4.639880633260589,1,0.95105904
DB00523,Alitretinoin,Tretinoin,6,vLess-DILI-concern,1,-0.2375909578048029,0.3121047962705331,0.3378956912411568,752,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,"['RARA', 'RXRA', 'RARB', 'RXRB', 'RARG', 'IGFBP3']","['RARA', 'RXRA', 'RARB', 'RXRB', 'RARG', 'IGFBP3']",5.602600000000005,300.44200000000006,1.0,1.0,37.3,5.0,6,0,0,1,0,1,0.16666666666666666,0.0,1,0,1,-0.2375909578048029,1,0.9866563
DB00540,Nortriptyline,Nortriptyline hydrochloride,3,vMost-DILI-concern,1,-0.0105804120872942,0.0389356412542746,0.0398853104332529,247,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,"['ADRA1A', 'ADRA1B', 'PGRMC1']","['ADRA1A', 'ADRA1B', 'PGRMC1']",4.248200000000004,299.84499999999997,1.0,1.0,12.03,3.0,3,0,0,0,0,0,0.0,0.0,0,0,1,-0.0105804120872942,0,0.98882
DB00545,Pyridostigmine,Pyridostigmine bromide,3,vLess-DILI-concern,1,0.7873385113908598,0.241766840100448,0.1498608456522677,518,C[N+]1=CC=CC(=C1)OC(=O)N(C)C.[Br-],"['F10', 'BCHE', 'ACHE']","['F10', 'BCHE', 'ACHE']",-2.4244999999999974,261.11899999999997,0.0,2.0,33.42,1.0,3,0,0,0,0,0,0.0,0.0,0,0,0,0.7873385113908598,0,0.05761479
DB00563,Methotrexate,Methotrexate sodium,4,vMost-DILI-concern,1,-0.0373933026584883,0.0706973667633139,0.0754658052658027,500,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-].[Na+].[Na+],"['TYMS', 'SLC19A1', 'ATIC', 'DHFR']","['TYMS', 'SLC19A1', 'ATIC', 'DHFR']",-8.393000000000011,498.4110000000003,3.0,12.0,216.2,9.0,4,0,0,0,0,0,0.0,0.0,0,0,0,-0.0373933026584883,0,0.006823635
DB00570,Vinblastine,Vinblastine sulfate,5,vLess-DILI-concern,1,0.1908604542089794,0.0503963955896369,0.0288256371273492,425,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,"['TUBB2A', 'TUBA1A', 'TUBB', 'TUBG1', 'JUN']","['TUBB2A', 'TUBA1A', 'TUBB', 'TUBG1', 'JUN']",3.3381000000000047,909.0680000000003,5.0,14.0,228.69999999999996,7.0,5,0,0,0,0,0,0.0,0.0,0,0,1,0.1908604542089794,0,0.7844512
DB00573,Fenoprofen,Benoxaprofen,3,vMost-DILI-concern,1,3.3439743765072203,0.4480604774815833,0.2406755531649334,180,CC(C1=CC2=C(C=C1)OC(=N2)C3=CC=C(C=C3)Cl)C(=O)O,"['PTGS2', 'PPARA', 'PPARG']","['PTGS2', 'PPARA', 'PPARG']",4.336300000000002,301.72900000000004,1.0,3.0,63.33,3.0,3,2,0,1,0,2,0.6666666666666666,0.6666666666666666,1,0,1,3.3439743765072203,1,0.99721587
DB00575,Clonidine,Ticlopidine hydrochloride,4,vMost-DILI-concern,1,-0.2311989053989453,0.0641195034140008,0.0879368672991961,444,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl.Cl,"['AOC3', 'ADRA2B', 'ADRA1A', 'ADRA1B']","['AOC3', 'ADRA2B', 'ADRA1A', 'ADRA1B']",4.381600000000003,300.25399999999996,0.0,2.0,3.24,2.0,4,0,0,0,0,0,0.0,0.0,0,0,1,-0.2311989053989453,0,0.9606493
DB00583,Levocarnitine,Levocarnitine,8,vNo-DILI-concern,0,0.2177866967796918,0.2783790215136005,0.2558586823692131,1312,C[N+](C)(C)CC(CC(=O)[O-])O,"['CPT1B', 'XDH', 'CES1', 'CPT1A', 'CRAT', 'SLC25A29', 'SLC25A20', 'CPT2']","['CPT1B', 'XDH', 'CES1', 'CPT1A', 'CRAT', 'SLC25A29', 'SLC25A20', 'CPT2']",-1.8064999999999976,161.201,1.0,3.0,60.36,4.0,8,0,0,0,0,0,0.0,0.0,0,0,0,0.2177866967796918,0,0.20456846
DB00594,Amiloride,Amiloride hydrochloride,4,vLess-DILI-concern,1,0.5455981697279269,0.1517385489530541,0.1136654076721649,689,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N.O.O.Cl,"['SCNN1A', 'AOC1', 'SLC9A1', 'PLAU']","['SCNN1A', 'AOC1', 'SLC9A1', 'PLAU']",-2.5196,302.122,4.0,5.0,222.29,1.0,4,0,0,0,0,0,0.0,0.0,0,0,0,0.5455981697279269,0,0.95433605
DB00605,Sulindac,Sulindac,5,vMost-DILI-concern,1,1.0792357146376266,0.3257253895842966,0.2460201712398242,530,CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,"['PTGS2', 'AKR1B1', 'MAPK3', 'PPARD', 'AKR1B10']","['PTGS2', 'AKR1B1', 'MAPK3', 'PPARD', 'AKR1B10']",4.365500000000003,356.41800000000006,1.0,2.0,54.370000000000005,4.0,5,1,0,0,0,1,0.2,0.2,1,0,1,1.0792357146376266,1,0.92058206
DB00624,Testosterone,Methyltestosterone,3,vLess-DILI-concern,1,-0.2055457138428778,0.0618812836860937,0.0837462313322397,382,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C)O)C,"['AR', 'ESR1', 'NR3C2']","['AR', 'ESR1', 'NR3C2']",4.269300000000004,302.45799999999997,1.0,2.0,37.3,0.0,3,0,0,0,0,0,0.0,0.0,0,0,1,-0.2055457138428778,0,0.9678631
DB00627,Niacin,Niacin,3,vMost-DILI-concern,1,1.2570422170208162,0.2362370190847678,0.1290974433653974,442,C1=CC(=CN=C1)C(=O)O,"['DGAT2', 'QPRT', 'NNMT']","['DGAT2', 'QPRT', 'NNMT']",0.7797999999999998,123.11099999999996,1.0,2.0,50.19,1.0,3,1,0,0,0,1,0.3333333333333333,0.3333333333333333,1,0,0,1.2570422170208162,1,0.9915861
DB00630,Alendronic acid,Zoledronic acid,3,vLess-DILI-concern,1,0.0260104367507558,0.0233133941217314,0.0213516967229778,335,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,"['FDPS', 'PTPRS', 'ATP6V1A']","['FDPS', 'PTPRS', 'ATP6V1A']",-1.1154000000000002,272.09,5.0,5.0,153.10999999999999,4.0,3,0,0,0,0,0,0.0,0.0,0,0,0,0.0260104367507558,0,0.63142145
DB00641,Simvastatin,Simvastatin,3,vLess-DILI-concern,1,-0.081322247179862,0.0360992402362532,0.0432647848163283,220,CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,"['HMGCR', 'ITGAL', 'HDAC2']","['HMGCR', 'ITGAL', 'HDAC2']",4.585600000000006,418.5740000000003,1.0,5.0,72.83000000000001,6.0,3,0,0,0,0,0,0.0,0.0,0,0,1,-0.081322247179862,0,0.9557816
DB00648,Mitotane,Mitotane,3,vNo-DILI-concern,0,0.0353506242644736,0.0494762988334221,0.0464834184720428,364,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,"['ESR1', 'AR', 'FDX1']","['ESR1', 'AR', 'FDX1']",5.929000000000001,320.04599999999994,0.0,0.0,0.0,3.0,3,0,0,0,0,0,0.0,0.0,0,0,1,0.0353506242644736,0,0.7156712
DB00651,Dyphylline,Dyphylline,4,vNo-DILI-concern,0,0.0094427248632626,0.0614775739929954,0.060201337958983,604,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,"['PDE4B', 'NT5E', 'PDE4A', 'ADORA2A']","['PDE4B', 'NT5E', 'PDE4A', 'ADORA2A']",-2.2130999999999985,254.24599999999998,2.0,8.0,102.28,3.0,4,0,0,0,0,0,0.0,0.0,0,0,0,0.0094427248632626,0,0.3398553
DB00661,Verapamil,Verapamil hydrochloride,4,vLess-DILI-concern,1,1.748022730414196,0.2522517727051978,0.1019269300366184,470,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC.Cl,"['CACNA1H', 'ADRA1A', 'ADRA1B', 'ABCB1']","['CACNA1H', 'ADRA1A', 'ADRA1B', 'ABCB1']",5.514880000000007,491.0720000000003,0.0,6.0,63.95,13.0,4,1,0,0,1,1,0.25,0.25,1,1,1,1.748022730414196,1,0.9989623
DB00668,Epinephrine,Epinephrine,4,vNo-DILI-concern,0,0.0242045082210712,0.0499660371507879,0.0469128142156312,470,CNCC(C1=CC(=C(C=C1)O)O)O,"['ADRA1A', 'ADRA1B', 'ADRB2', 'ADRA2B']","['ADRA1A', 'ADRA1B', 'ADRB2', 'ADRA2B']",0.35059999999999986,183.207,4.0,4.0,72.72,3.0,4,0,0,0,0,0,0.0,0.0,0,0,0,0.0242045082210712,0,0.023750061
DB00675,Tamoxifen,Tamoxifen citrate,7,vMost-DILI-concern,1,3.852493145304476,0.4742084242571975,0.1850852867372652,534,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,"['ESR1', 'PRKCA', 'SHBG', 'EBP', 'AR', 'NR1I2', 'MAPK8']","['ESR1', 'PRKCA', 'SHBG', 'EBP', 'AR', 'NR1I2', 'MAPK8']",4.747600000000004,563.6470000000004,4.0,6.0,144.60000000000002,13.0,7,1,0,1,0,1,0.14285714285714285,0.14285714285714285,1,0,1,3.852493145304476,1,0.98409975
DB00687,Fludrocortisone,Fludrocortisone acetate,3,vNo-DILI-concern,0,-0.1539015617186342,0.057999179535374,0.0756198476020153,492,CC(=O)OCC(=O)C1(CCC2C1(CC(C3(C2CCC4=CC(=O)CCC43C)F)O)C)O,"['AR', 'NR3C2', 'NR3C1']","['AR', 'NR3C2', 'NR3C1']",2.444500000000001,422.49300000000017,2.0,6.0,100.9,3.0,3,0,0,0,0,0,0.0,0.0,0,0,0,-0.1539015617186342,0,0.2313112
DB00688,Mycophenolate mofetil,Mycophenolate mofetil,3,vLess-DILI-concern,1,-0.2151353523519628,0.0507142728919755,0.072562197922717,489,CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)OCCN3CCOCC3)O,"['IMPDH1', 'IMPDH2', 'PTS']","['IMPDH1', 'IMPDH2', 'PTS']",2.5240200000000006,433.5010000000003,1.0,8.0,94.53,9.0,3,0,0,0,0,0,0.0,0.0,0,0,0,-0.2151353523519628,0,0.52891946
DB00720,Clodronic acid,Zoledronic acid,3,vLess-DILI-concern,1,-0.128010351364709,0.0498777809260757,0.0659902461297449,428,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,"['SLC25A4', 'SLC25A5', 'SLC25A6']","['SLC25A4', 'SLC25A5', 'SLC25A6']",-1.1154000000000002,272.09,5.0,5.0,153.10999999999999,4.0,3,0,0,0,0,0,0.0,0.0,0,0,0,-0.128010351364709,0,0.92555493
DB00721,Procaine,Procainamide hydrochloride,5,vLess-DILI-concern,1,-0.3432736071758276,0.0857642357356951,0.1128942684124561,560,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N.Cl,"['KCNMA1', 'ASPG', 'MAOA', 'DNMT1', 'DNMT3A']","['KCNMA1', 'ASPG', 'MAOA', 'DNMT1', 'DNMT3A']",1.7622,271.792,2.0,3.0,58.36,6.0,5,0,0,0,0,0,0.0,0.0,0,0,0,-0.3432736071758276,0,0.31404164
DB00726,Trimipramine,Imipramine hydrochloride,3,vLess-DILI-concern,1,-0.002670790108699,0.0401407873989792,0.0405175684636718,244,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,"['ADRA1A', 'ADRA1B', 'ADRA2B']","['ADRA1A', 'ADRA1B', 'ADRA2B']",4.296800000000005,316.87600000000003,0.0,2.0,6.48,4.0,3,0,0,0,0,0,0.0,0.0,0,0,1,-0.002670790108699,0,0.9327162
DB00734,Risperidone,Risperidone,3,vLess-DILI-concern,1,-0.002670790108699,0.0401407873989792,0.0405175684636718,244,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,"['ADRA1B', 'ADRA2B', 'ADRA1A']","['ADRA1B', 'ADRA2B', 'ADRA1A']",3.5904200000000026,410.49300000000017,0.0,6.0,64.16,4.0,3,0,0,0,0,0,0.0,0.0,0,0,1,-0.002670790108699,0,0.99751675
DB00755,Tretinoin,Tretinoin,9,vLess-DILI-concern,1,2.116634033129559,0.6337625889651657,0.4656812392644238,988,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,"['RARA', 'RARB', 'RARG', 'RXRB', 'RXRA', 'ALDH1A1', 'ALDH1A2', 'RBP4', 'PDK4']","['RARA', 'RARB', 'RARG', 'RXRB', 'RXRA', 'ALDH1A1', 'ALDH1A2', 'RBP4', 'PDK4']",5.602600000000005,300.44200000000006,1.0,1.0,37.3,5.0,9,0,0,1,0,1,0.1111111111111111,0.0,1,0,1,2.116634033129559,1,0.9097128
DB00774,Hydroflumethiazide,Bendroflumethiazide,3,vLess-DILI-concern,1,0.0102552818293083,0.0261132385599323,0.0247248786020651,487,C1=CC=C(C=C1)CC2NC3=C(C=C(C(=C3)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N2,"['ATP1A1', 'KCNMA1', 'CA2']","['ATP1A1', 'KCNMA1', 'CA2']",1.6253999999999997,421.4220000000001,3.0,5.0,118.35999999999999,3.0,3,0,0,0,0,0,0.0,0.0,0,0,0,0.0102552818293083,0,0.8677002
DB00780,Phenelzine,Phenelzine sulfate,6,vLess-DILI-concern,1,0.383922013928977,0.3597906289005848,0.3207159610633672,659,C1=CC=C(C=C1)CCNN.OS(=O)(=O)O,"['MAOA', 'MAOB', 'AOC3', 'ABAT', 'GPT', 'GPT2']","['MAOA', 'MAOB', 'AOC3', 'ABAT', 'GPT', 'GPT2']",0.03960000000000019,234.277,4.0,4.0,112.64999999999999,3.0,6,1,0,0,0,1,0.16666666666666666,0.16666666666666666,1,0,0,0.383922013928977,1,0.64248985
